variables,type,units,values,description
floatingse.member2.section_G,output,Pa,"[79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 7930000000000.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.member2.section_TorsC,output,m**3,"[0.0, 0.11592476891746335, 0.11592476891746335, 0.0, 0.11592476891746335, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.member2.section_sigma_y,output,Pa,"[345000000.0, 345000000.0, 345000000.0, 345000000.0, 34500000000.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.member3.constr_d_to_t,output,,10.0,
floatingse.member3.constr_taper,output,,1.0,
floatingse.member3.slope,output,,1.0,
floatingse.member3.ca_usr_grid_full,output,,"[-1.0, -1.0, -1.0]",
floatingse.member3.cd_usr_grid_full,output,,"[-1.0, -1.0, -1.0]",
floatingse.member3.nu_full,output,,"[0.26103404791929385, 0.26103404791929385]",
floatingse.member3.nodes_r,output,m,"[0.5, 0.5, 0.5]",
floatingse.member3.z_global,output,m,"[-70.0, -50.19225, -30.384500000000003]",
floatingse.member3.center_of_buoyancy,output,m,"[-1.4529208008638235, -2.516532646469803, -52.52226307177722]",
floatingse.member3.displacement,output,m**3,27.689465975617342,
floatingse.member3.buoyancy_force,output,N,278320.3419026925,
floatingse.member3.idx_cb,output,,1.0,
floatingse.member3.Awater,output,m**2,0.0,
floatingse.member3.Iwaterx,output,m**4,0.0,
floatingse.member3.Iwatery,output,m**4,0.0,
floatingse.member3.added_mass,output,kg,"[28381.702625007776, 28381.702625007776, 170.83333333333331, 2939872.7273274693, 2939872.7273274693, 0.0]",
floatingse.member3.waterline_centroid,output,m,"[0.0, 0.0]",
floatingse.member3.z_dim,output,m,"[-70.0, -50.19225, -30.384500000000003]",
floatingse.member3.d_eff,output,m,"[1.0021513917506635, 1.0021513917506635, 1.0021513917506635]",
floatingse.member3.section_height,output,m,39.95532305275481,
floatingse.member3.sigma_ult,output,Pa,450000000.0,
floatingse.member3.wohler_exp,output,,3.0,
floatingse.member3.wohler_A,output,,35534648443.719765,
floatingse.member3.z_param,output,m,"[-70.0, -30.044676947245193]",
floatingse.member3.sec_loc,output,,0.0,normalized sectional location
floatingse.member3.str_tw,output,deg,0.0,structural twist of section
floatingse.member3.tw_iner,output,deg,0.0,inertial twist of section
floatingse.member3.mass_den,output,kg/m,2205.398042820034,sectional mass per unit length
floatingse.member3.foreaft_iner,output,kg*m,226.05329938905354,sectional fore-aft intertia per unit length about the Y_G inertia axis
floatingse.member3.sideside_iner,output,kg*m,226.05329938905354,sectional side-side intertia per unit length about the Y_G inertia axis
floatingse.member3.foreaft_stff,output,N*m**2,5796238445.873168,sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
floatingse.member3.sideside_stff,output,N*m**2,5796238445.873168,sectional side-side bending stiffness per unit length about the Y_E elastic axis
floatingse.member3.tor_stff,output,N*m**2,4596417087.577422,sectional torsional stiffness
floatingse.member3.axial_stff,output,N,56548667764.61626,sectional axial stiffness
floatingse.member3.cg_offst,output,m,0.0,offset from the sectional center of mass
floatingse.member3.sc_offst,output,m,0.0,offset from the sectional shear center
floatingse.member3.tc_offst,output,m,0.0,offset from the sectional tension center
floatingse.member3.axial_load2stress,output,m**2,"[[0.0, 0.0, 3.536776513153231, 17.252568356845025, 17.252568356845025, 0.0]]",
floatingse.member3.shear_load2stress,output,m**2,"[[5.475989575721907, 5.475989575721907, 0.0, 0.0, 0.0, 8.626284178422512]]",
floatingse.member3.shell_cost,output,USD,188666.52803163938,
floatingse.member3.shell_mass,output,kg,77752.02045953347,
floatingse.member3.shell_z_cg,output,m,17.627661526377402,
floatingse.member3.shell_I_base,output,kg*m**2,"[32221611.42605254, 32221611.42605254, 15939.164194204363, 0.0, 0.0, 0.0]",
floatingse.member3.bulkhead_mass,output,kg,156.8283052672025,
floatingse.member3.bulkhead_z_cg,output,m,17.627661526377402,
floatingse.member3.bulkhead_cost,output,USD,2492.6857586036667,
floatingse.member3.bulkhead_I_base,output,kg*m**2,"[97470.1877741753, 97470.1877741753, 12.546264421376202, 0.0, 0.0, 0.0]",
floatingse.member3.stiffener_mass,output,kg,0.0,
floatingse.member3.stiffener_z_cg,output,m,0.0,
floatingse.member3.stiffener_cost,output,USD,0.0,
floatingse.member3.stiffener_I_base,output,kg*m**2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.member3.flange_spacing_ratio,output,,0.0,
floatingse.member3.stiffener_radius_ratio,output,,"[-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.member3.constr_flange_compactness,output,,0.0,
floatingse.member3.constr_web_compactness,output,,0.0,
floatingse.member3.ballast_cost,output,USD,0.0,
floatingse.member3.ballast_mass,output,kg,0.0,
floatingse.member3.ballast_height,output,,[],
floatingse.member3.ballast_z_cg,output,m,0.0,
floatingse.member3.ballast_I_base,output,kg*m**2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.member3.variable_ballast_capacity,output,m**3,0.0,
floatingse.member3.variable_ballast_Vpts,output,m**3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.member3.variable_ballast_spts,output,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.member3.constr_ballast_capacity,output,,[],
floatingse.member3.total_mass,output,kg,77908.84876480067,
floatingse.member3.total_cost,output,USD,191159.21379024305,
floatingse.member3.structural_mass,output,kg,77908.84876480067,
floatingse.member3.structural_cost,output,USD,191159.21379024305,
floatingse.member3.z_cg,output,m,17.627661526377402,
floatingse.member3.I_total,output,kg*m**2,"[8110118.273539156, 8110118.273539156, 15951.71045862574, 0.0, 0.0, 0.0]",
floatingse.member3.s_all,output,,"[0.0, 0.0005005590862972902, 0.5, 0.8818680556338395, 0.8823686147201368, 1.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.member3.center_of_mass,output,m,"[-1.4529208008638235, -2.516532646469803, -52.52226307177722]",
floatingse.member3.nodes_xyz_all,output,m,"[[-2.6000000000000023, -4.50333209967908, -70.0], [-2.5986985463756294, -4.501077915877972, -69.98017010151679], [-1.3000000000000012, -2.25166604983954, -50.19225], [-0.3071430553520176, -0.5319873770616339, -35.06435604203763], [-0.30584160172764463, -0.5297331932605251, -35.04452614355442], [0.0, 0.0, -30.384500000000003], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0], [-9999.0, -9999.0, -9999.0]]",
floatingse.member3.section_D,output,m,"[1.0, 1.0, 1.0, 1.0, 0.01, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
